Year,LSOA Code,Population
2016,E01025329,1982
2016,E01025330,1414
2016,E01025335,1343
2016,E01025338,1604
2016,E01025339,1772
2016,E01025322,1446
2016,E01025326,1433
2016,E01025327,1397
2016,E01025342,1572
2016,E01025321,1329
2016,E01025340,1410
2016,E01025341,1210
2016,E01025343,1522
2016,E01025354,1621
2016,E01025316,1637
2016,E01025317,1187
2016,E01025325,1597
2016,E01025328,1294
2016,E01025318,1124
2016,E01025319,2096
2016,E01025333,1417
2016,E01025350,1336
2016,E01025351,2701
2016,E01025323,1161
2016,E01025324,1385
2016,E01025332,1020
2016,E01025336,1053
2016,E01025337,1532
2016,E01025352,1433
2016,E01025353,1056
2016,E01025355,2360
2016,E01025361,2019
2016,E01025362,2049
2016,E01025393,1368
2016,E01025363,1352
2016,E01025364,1284
2016,E01025366,1535
2016,E01025395,1543
2016,E01025396,1382
2016,E01025397,1783
2016,E01025398,1474
2016,E01025367,1786
2016,E01025368,1621
2016,E01025369,1268
2016,E01025381,1466
2016,E01025382,1755
2016,E01025383,2629
2016,E01025356,1503
2016,E01025373,1763
2016,E01025385,1232
2016,E01025387,1435
2016,E01033281,2654
2016,E01025377,1552
2016,E01025378,1542
2016,E01025379,1423
2016,E01025380,1534
2016,E01025357,1387
2016,E01025358,2271
2016,E01025365,1466
2016,E01025384,1264
2016,E01025359,1679
2016,E01025360,2108
2016,E01025375,1619
2016,E01025376,2322
2016,E01025371,1471
2016,E01025374,1448
2016,E01025391,1519
2016,E01025392,1219
2016,E01025394,1590
2016,E01025370,1187
2016,E01025388,1542
2016,E01025389,1328
2016,E01025390,1055
2016,E01025424,1287
2016,E01025425,1361
2016,E01025426,1213
2016,E01025466,1552
2016,E01025413,1815
2016,E01025414,1539
2016,E01025456,1277
2016,E01025458,1446
2016,E01025408,1468
2016,E01025409,1267
2016,E01025410,1361
2016,E01025467,1917
2016,E01025403,2142
2016,E01025457,1398
2016,E01025463,1333
2016,E01025464,1255
2016,E01025465,1139
2016,E01025411,2152
2016,E01025448,1538
2016,E01025449,1033
2016,E01025450,903
2016,E01025412,1473
2016,E01025427,1263
2016,E01025428,1630
2016,E01025429,1486
2016,E01025404,1235
2016,E01025405,1092
2016,E01025406,1241
2016,E01025407,1974
2016,E01025399,1571
2016,E01025400,1984
2016,E01025401,1443
2016,E01025402,1638
2016,E01025442,1070
2016,E01025443,1207
2016,E01025444,1214
2016,E01025461,1899
2016,E01025462,1769
2016,E01025439,1500
2016,E01025453,1586
2016,E01025454,1306
2016,E01025455,1519
2016,E01025436,2190
2016,E01025437,1959
2016,E01025438,1344
2016,E01025440,1401
2016,E01025441,1409
2016,E01025417,1529
2016,E01025418,1503
2016,E01025419,1507
2016,E01025420,2809
2016,E01025421,2625
2016,E01025422,1438
2016,E01025431,1817
2016,E01025433,1667
2016,E01025416,1456
2016,E01025451,1884
2016,E01025452,1719
2016,E01025415,2144
2016,E01025423,1299
2016,E01025435,1483
2016,E01025446,1463
2016,E01025430,1956
2016,E01025434,1906
2016,E01032928,2711
2016,E01032929,1024
2016,E01025445,1459
2016,E01025447,1209
2016,E01025459,1677
2016,E01025460,2052
2016,E01025496,1202
2016,E01025497,1527
2016,E01025498,1342
2016,E01025530,1481
2016,E01025532,1531
2016,E01025533,1631
2016,E01025507,1699
2016,E01025508,1490
2016,E01025509,1173
2016,E01025513,1928
2016,E01025531,1169
2016,E01025474,1240
2016,E01025495,2048
2016,E01025514,2315
2016,E01025515,1652
2016,E01025483,2426
2016,E01025484,2030
2016,E01025485,1694
2016,E01025486,1572
2016,E01025487,1619
2016,E01025510,1365
2016,E01025511,1146
2016,E01025512,1307
2016,E01025538,1590
2016,E01025539,1338
2016,E01025499,1428
2016,E01025501,1093
2016,E01025502,1522
2016,E01025516,1511
2016,E01025517,1579
2016,E01025519,1265
2016,E01025488,2496
2016,E01025489,1459
2016,E01025490,1847
2016,E01025500,1674
2016,E01025518,1507
2016,E01025479,1923
2016,E01025491,2104
2016,E01025506,1945
2016,E01025468,1631
2016,E01025469,1539
2016,E01025470,1555
2016,E01025522,1122
2016,E01025471,1469
2016,E01025480,1376
2016,E01025481,1450
2016,E01025482,1442
2016,E01025520,1267
2016,E01025521,1735
2016,E01025523,1680
2016,E01025524,1519
2016,E01025525,1632
2016,E01025526,1524
2016,E01025472,1442
2016,E01025473,1430
2016,E01025475,1429
2016,E01025476,1387
2016,E01025477,1223
2016,E01025478,1137
2016,E01025492,1329
2016,E01025527,1381
2016,E01025528,1828
2016,E01025529,1987
2016,E01025493,1679
2016,E01025494,1625
2016,E01025503,1360
2016,E01025504,1180
2016,E01025505,1351
2016,E01025534,1847
2016,E01025535,1632
2016,E01025536,1434
2016,E01025537,1465
2016,E01025540,1106
2016,E01025573,1361
2016,E01025574,1536
2016,E01025581,1228
2016,E01025582,1222
2016,E01025583,1178
2016,E01025584,1358
2016,E01025605,1324
2016,E01025606,1296
2016,E01025607,1741
2016,E01025608,1666
2016,E01025590,1625
2016,E01025591,1538
2016,E01025592,1514
2016,E01025593,1685
2016,E01025563,1187
2016,E01025564,1721
2016,E01025565,1536
2016,E01025586,1562
2016,E01025587,1537
2016,E01025588,1412
2016,E01025589,1216
2016,E01025557,1571
2016,E01025575,1579
2016,E01025578,1575
2016,E01025579,1412
2016,E01025580,1258
2016,E01025547,1995
2016,E01025549,2354
2016,E01025609,2148
2016,E01025548,1531
2016,E01025553,2730
2016,E01025558,1664
2016,E01025559,1862
2016,E01025560,1343
2016,E01025554,1460
2016,E01025556,1560
2016,E01025570,1193
2016,E01025571,1416
2016,E01025572,1391
2016,E01025604,1464
2016,E01025561,1465
2016,E01025562,2188
2016,E01025585,2563
2016,E01025542,1597
2016,E01025555,1380
2016,E01025601,1348
2016,E01025602,1607
2016,E01025603,1488
2016,E01025541,2104
2016,E01025543,1834
2016,E01025544,1516
2016,E01025576,2280
2016,E01025577,1428
2016,E01025550,1605
2016,E01025552,1279
2016,E01025594,1573
2016,E01025595,1407
2016,E01025596,2108
2016,E01025597,1153
2016,E01025545,1908
2016,E01025546,1545
2016,E01025551,1254
2016,E01025567,1601
2016,E01025598,1454
2016,E01025566,2208
2016,E01025568,1823
2016,E01025569,1877
2016,E01025599,926
2016,E01025600,1534
2017,E01012607,1487
2017,E01012608,2276
2017,E01012633,1598
2017,E01012634,1411
2017,E01012635,1765
2017,E01012636,1512
2017,E01012581,1239
2017,E01012582,1615
2017,E01012583,1673
2017,E01012587,2103
2017,E01012588,2141
2017,E01012574,1443
2017,E01012577,1979
2017,E01012578,1867
2017,E01012605,2266
2017,E01012606,1616
2017,E01012579,1683
2017,E01012580,2036
2017,E01012642,1840
2017,E01012645,2011
2017,E01012585,1615
2017,E01012586,1624
2017,E01012656,1796
2017,E01012657,2133
2017,E01012658,1771
2017,E01012629,1247
2017,E01012631,1384
2017,E01012643,1639
2017,E01012644,2444
2017,E01012655,2017
2017,E01012571,1737
2017,E01012572,1566
2017,E01012573,1647
2017,E01012575,1256
2017,E01012630,2313
2017,E01012576,1880
2017,E01012637,1652
2017,E01012638,1607
2017,E01012639,1816
2017,E01012640,1783
2017,E01012641,1807
2017,E01012595,2338
2017,E01012596,1874
2017,E01012622,1571
2017,E01012623,1451
2017,E01012624,1407
2017,E01012625,1672
2017,E01012584,1679
2017,E01012609,1453
2017,E01012610,1215
2017,E01012611,1032
2017,E01012612,1392
2017,E01012613,1247
2017,E01012600,1377
2017,E01012601,1501
2017,E01012602,1562
2017,E01012603,1633
2017,E01012604,1590
2017,E01012632,2019
2017,E01012594,1513
2017,E01012618,1525
2017,E01012619,1418
2017,E01012620,1342
2017,E01012621,1379
2017,E01012593,1678
2017,E01012597,1732
2017,E01012598,3063
2017,E01012599,1245
2017,E01012589,1330
2017,E01012590,1322
2017,E01012591,1501
2017,E01012648,1130
2017,E01012652,1450
2017,E01012617,1295
2017,E01012646,1511
2017,E01012647,1613
2017,E01012650,1348
2017,E01012649,1330
2017,E01012651,1699
2017,E01012653,1484
2017,E01012654,1788
2017,E01012614,1621
2017,E01012615,1432
2017,E01012616,1673
2017,E01012659,1337
2017,E01012660,1078
2017,E01012661,1383
2017,E01012592,1900
2017,E01012628,1186
2017,E01032485,1838
2017,E01032486,1320
2017,E01012663,1532
2017,E01012664,1694
2017,E01012665,1740
2017,E01012716,1400
2017,E01012719,1424
2017,E01012662,1396
2017,E01012703,1461
2017,E01012704,1971
2017,E01012706,1541
2017,E01012717,1613
2017,E01012666,1419
2017,E01012667,1511
2017,E01012668,1606
2017,E01012669,1911
2017,E01012718,1641
2017,E01012690,1571
2017,E01012691,1917
2017,E01012692,1674
2017,E01012705,1583
2017,E01012723,1471
2017,E01012693,1570
2017,E01012711,1392
2017,E01012747,1452
2017,E01012750,1710
2017,E01012681,1532
2017,E01012683,1392
2017,E01012748,1545
2017,E01012749,1608
2017,E01012707,1252
2017,E01012720,1647
2017,E01012721,1847
2017,E01012724,1432
2017,E01012678,958
2017,E01012679,1471
2017,E01012680,1395
2017,E01012682,1457
2017,E01012684,1466
2017,E01012676,1375
2017,E01012677,1354
2017,E01012708,1252
2017,E01012709,1598
2017,E01012710,1226
2017,E01012722,1296
2017,E01012673,1371
2017,E01012675,1601
2017,E01012735,1273
2017,E01012736,1277
2017,E01012737,1507
2017,E01012670,1237
2017,E01012733,1043
2017,E01012734,1357
2017,E01012738,1278
2017,E01012739,1375
2017,E01012742,1085
2017,E01012712,1623
2017,E01012713,1832
2017,E01012715,1513
2017,E01012740,1501
2017,E01012741,1318
2017,E01012671,1404
2017,E01012672,1380
2017,E01012674,1652
2017,E01012751,1464
2017,E01012686,1420
2017,E01012687,1473
2017,E01012688,1123
2017,E01012689,1185
2017,E01012714,1600
2017,E01012695,1276
2017,E01012743,1713
2017,E01012744,1628
2017,E01012745,1676
2017,E01012746,1819
2017,E01012685,1526
2017,E01012694,1265
2017,E01012696,1557
2017,E01012697,1357
2017,E01012698,1635
2017,E01012726,1662
2017,E01012728,1519
2017,E01012752,1268
2017,E01012753,1137
2017,E01012754,1164
2017,E01012755,1410
2017,E01012701,1566
2017,E01012729,1558
2017,E01012730,1716
2017,E01012731,1495
2017,E01012732,1706
2017,E01012699,1765
2017,E01012700,1846
2017,E01012702,1413
2017,E01012725,1448
2017,E01012727,1550
2017,E01024859,1423
2017,E01024861,1103
2017,E01024862,1452
2017,E01024891,1868
2017,E01024892,1420
2017,E01024894,1452
2017,E01024893,1602
2017,E01024896,1256
2017,E01024897,1381
2017,E01024898,1593
2017,E01024856,1705
2017,E01024875,1643
2017,E01024876,1506
2017,E01024877,1656
2017,E01024878,1783
2017,E01024895,1484
2017,E01024883,1463
2017,E01024884,1584
2017,E01024885,1727
2017,E01024886,1382
2017,E01024889,1244
2017,E01024890,1522
2017,E01024879,1327
2017,E01024880,1508
2017,E01024912,1317
2017,E01024913,1248
2017,E01024914,1366
2017,E01024881,1455
2017,E01024882,1413
2017,E01024902,1537
2017,E01024911,1722
2017,E01024855,1433
2017,E01024857,1608
2017,E01024858,1347
2017,E01024864,1496
2017,E01024863,1449
2017,E01024865,1429
2017,E01024866,1640
2017,E01024867,1420
2017,E01024860,1350
2017,E01024868,1200
2017,E01024869,1365
2017,E01024870,1134
2017,E01024872,1406
2017,E01024899,1574
2017,E01024900,1741
2017,E01024907,1187
2017,E01024908,1255
2017,E01024909,1591
2017,E01024874,1088
2017,E01024887,1462
2017,E01024888,1650
2017,E01024901,1695
2017,E01024904,1652
2017,E01024906,1892
2017,E01024910,1385
2017,E01024871,1360
2017,E01024873,1318
2017,E01024903,1260
2017,E01024905,1176
2017,E01024951,1230
2017,E01024952,1367
2017,E01024953,1368
2017,E01024954,1628
2017,E01024921,2006
2017,E01024978,1329
2017,E01024979,1382
2017,E01024980,1438
2017,E01024946,1168
2017,E01024947,1349
2017,E01024955,1466
2017,E01024956,1533
2017,E01024957,2009
2017,E01024958,1369
2017,E01024948,1631
2017,E01024949,3343
2017,E01024950,1438
2017,E01024977,2436
2017,E01024967,1198
2017,E01024968,2047
2017,E01024969,1285
2017,E01024970,1300
2017,E01024971,1241
2017,E01024972,1142
2017,E01024929,1267
2017,E01024930,1461
2017,E01024931,1455
2017,E01024932,993
2017,E01024933,1222
2017,E01024937,1473
2017,E01024964,1578
2017,E01024974,1561
2017,E01024975,3274
2017,E01024976,1695
2017,E01024919,5109
2017,E01024920,1944
2017,E01024934,1574
2017,E01024935,1356
2017,E01024925,1744
2017,E01024926,2361
2017,E01024927,1741
2017,E01024928,1445
2017,E01024936,1595
2017,E01024938,2058
2017,E01024939,2087
2017,E01024940,1931
2017,E01024941,1875
2017,E01024923,1260
2017,E01024924,1439
2017,E01024963,1580
2017,E01024965,1417
2017,E01024966,1952
2017,E01024942,1762
2017,E01024943,2279
2017,E01024944,2100
2017,E01024945,3258
2017,E01024922,1442
2017,E01024959,1882
2017,E01024960,1695
2017,E01024961,1593
2017,E01024962,1577
2017,E01024915,2485
2017,E01024916,1872
2017,E01024917,1830
2017,E01024918,1735
2017,E01024973,2112
2017,E01024993,1506
2017,E01025026,1355
2017,E01025027,1771
2017,E01025028,1530
2017,E01025031,1472
2017,E01025007,1359
2017,E01025008,1161
2017,E01025009,1543
2017,E01025011,1542
2017,E01025012,2414
2017,E01025013,1700
2017,E01025019,1554
2017,E01024998,1847
2017,E01025010,1871
2017,E01025014,1657
2017,E01025015,1479
2017,E01025004,1399
2017,E01025006,1326
2017,E01025023,1305
2017,E01025024,1442
2017,E01025025,1644
2017,E01025001,1709
2017,E01025002,1382
2017,E01025005,1530
2017,E01025016,2484
2017,E01025018,1218
2017,E01024984,1436
2017,E01024985,1326
2017,E01024986,1644
2017,E01024987,1407
2017,E01024988,1570
2017,E01024989,1484
2017,E01024996,1205
2017,E01024997,1462
2017,E01024999,1434
2017,E01025000,1243
2017,E01025029,2250
2017,E01025030,1765
2017,E01024981,1373
2017,E01024982,1431
2017,E01024983,1524
2017,E01024994,1592
2017,E01024995,1375
2017,E01025003,1626
2017,E01025017,1416
2017,E01024990,1407
2017,E01024991,1087
2017,E01024992,1485
2017,E01025020,1521
2017,E01025021,1447
2017,E01025022,2153
2017,E01025060,1500
2017,E01025061,1408
2017,E01025062,1581
2017,E01025063,1526
2017,E01025064,1613
2017,E01025065,1659
2017,E01025066,1564
2017,E01025032,1408
2017,E01025033,2147
2017,E01025034,1641
2017,E01025048,1465
2017,E01025049,1552
2017,E01025050,1502
2017,E01025053,1545
2017,E01025070,1191
2017,E01025071,1359
2017,E01025072,1252
2017,E01025073,1206
2017,E01025074,1351
2017,E01025051,1571
2017,E01025052,1622
2017,E01025057,1654
2017,E01025058,1503
2017,E01025059,1648
2017,E01025067,1420
2017,E01025068,1470
2017,E01025069,1416
2017,E01025044,1276
2017,E01025045,1278
2017,E01025046,1159
2017,E01025081,1588
2017,E01025041,1694
2017,E01025042,2215
2017,E01025082,1776
2017,E01025083,2237
2017,E01025084,1568
2017,E01033231,3156
2017,E01025055,1487
2017,E01025075,1712
2017,E01025076,1318
2017,E01025077,1330
2017,E01025078,1426
2017,E01025035,1438
2017,E01025036,1459
2017,E01025037,1435
2017,E01025038,1265
2017,E01025039,1153
2017,E01025040,1548
2017,E01025054,1644
2017,E01025056,1248
2017,E01025079,1590
2017,E01025080,1636
2017,E01025088,1115
2017,E01025096,1607
2017,E01025097,1557
2017,E01025098,1291
2017,E01025148,2044
2017,E01025168,1086
2017,E01025169,1191
2017,E01025130,2087
2017,E01025132,1511
2017,E01025166,1202
2017,E01025167,1265
2017,E01025089,1369
2017,E01025090,1683
2017,E01025158,1424
2017,E01025159,1345
2017,E01025160,1391
2017,E01025085,1420
2017,E01025086,1426
2017,E01025087,1272
2017,E01025161,1111
2017,E01025108,1379
2017,E01025109,1159
2017,E01025131,1635
2017,E01025133,1473
2017,E01025112,1623
2017,E01025136,1636
2017,E01025138,1475
2017,E01025139,1696
2017,E01025140,1437
2017,E01025111,1681
2017,E01025113,1529
2017,E01025118,1138
2017,E01025119,1451
2017,E01025110,1516
2017,E01025116,1305
2017,E01025117,1418
2017,E01025120,1619
2017,E01025170,1668
2017,E01025171,1809
2017,E01025172,1548
2017,E01025173,1665
2017,E01025149,2099
2017,E01025150,1488
2017,E01025151,1631
2017,E01025152,1568
2017,E01025154,1326
2017,E01025091,1555
2017,E01025092,1206
2017,E01025095,2378
2017,E01025126,2022
2017,E01025093,2146
2017,E01025094,1365
2017,E01025099,1631
2017,E01033071,1676
2017,E01033073,1909
2017,E01025125,1595
2017,E01025128,1419
2017,E01025129,1408
2017,E01025147,1513
2017,E01025114,1520
2017,E01025115,1504
2017,E01025121,2133
2017,E01025122,1686
2017,E01025123,2600
2017,E01025124,1638
2017,E01033072,2398
2017,E01025100,1932
2017,E01025101,1482
2017,E01025102,1712
2017,E01025103,1350
2017,E01025144,2025
2017,E01025146,2009
2017,E01025127,1411
2017,E01025141,1453
2017,E01025143,1433
2017,E01025145,1476
2017,E01025105,5725
2017,E01025106,1974
2017,E01025107,1607
2017,E01025142,1392
2017,E01025137,1391
2017,E01025162,1383
2017,E01025163,1323
2017,E01025164,1372
2017,E01025165,1473
2017,E01025153,1244
2017,E01025155,1275
2017,E01025156,1227
2017,E01025157,1147
2017,E01025191,1301
2017,E01025192,1459
2017,E01025193,1260
2017,E01025194,1325
2017,E01025195,1152
2017,E01025196,1593
2017,E01025197,1250
2017,E01025198,1417
2017,E01025199,1687
2017,E01025200,1494
2017,E01025201,1546
2017,E01025202,1357
2017,E01025205,1385
2017,E01025206,1159
2017,E01025207,1179
2017,E01025208,1216
2017,E01025220,1715
2017,E01025221,1380
2017,E01025222,1523
2017,E01025223,1403
2017,E01025178,1831
2017,E01025179,1551
2017,E01025180,1827
2017,E01025203,1629
2017,E01025226,1520
2017,E01025227,2035
2017,E01025228,1520
2017,E01025174,1433
2017,E01025175,1541
2017,E01025176,2000
2017,E01025177,1726
2017,E01025204,1652
2017,E01025211,1382
2017,E01025181,1540
2017,E01025182,1579
2017,E01025183,1685
2017,E01025184,1840
2017,E01025188,2095
2017,E01025189,1705
2017,E01025210,1880
2017,E01025217,1605
2017,E01025218,1315
2017,E01025219,1414
2017,E01025224,2239
2017,E01025225,1685
2017,E01025229,2353
2017,E01025230,1932
2017,E01025187,1600
2017,E01025190,1573
2017,E01025209,1690
2017,E01025216,2240
2017,E01025185,2111
2017,E01025186,1724
2017,E01025212,1320
2017,E01025213,1257
2017,E01025214,1397
2017,E01025215,1469
2017,E01025278,2539
2017,E01025279,2034
2017,E01025282,1540
2017,E01025257,1328
2017,E01025277,1602
2017,E01025280,2144
2017,E01025281,1422
2017,E01025256,1479
2017,E01025258,1427
2017,E01025259,2153
2017,E01025299,1459
2017,E01025301,1121
2017,E01025302,1217
2017,E01025253,1698
2017,E01025254,1165
2017,E01025255,1486
2017,E01025300,1059
2017,E01025303,1312
2017,E01025260,1524
2017,E01025262,1559
2017,E01025263,1467
2017,E01025264,1466
2017,E01025239,1361
2017,E01025241,1541
2017,E01025242,1531
2017,E01025243,1930
2017,E01025251,1528
2017,E01025234,1465
2017,E01025235,1736
2017,E01025237,1527
2017,E01025238,1530
2017,E01025245,2641
2017,E01025252,1357
2017,E01025233,1303
2017,E01025240,1536
2017,E01025261,1298
2017,E01025266,1209
2017,E01025309,1225
2017,E01025236,1537
2017,E01025283,1758
2017,E01025284,1749
2017,E01025285,1379
2017,E01025286,1844
2017,E01025287,2047
2017,E01025270,1571
2017,E01025272,1550
2017,E01025273,1325
2017,E01025288,1807
2017,E01025246,1704
2017,E01025274,1846
2017,E01025275,1571
2017,E01025294,1886
2017,E01025276,1767
2017,E01025308,1531
2017,E01025310,1514
2017,E01025311,1236
2017,E01025312,1557
2017,E01025313,2357
2017,E01025314,2831
2017,E01025231,1327
2017,E01025232,1490
2017,E01025265,1398
2017,E01025267,1391
2017,E01025268,1796
2017,E01025269,1856
2017,E01025271,1505
2017,E01025295,2721
2017,E01025296,2020
2017,E01025297,2023
2017,E01025298,1635
2017,E01025244,1570
2017,E01025292,3388
2017,E01025293,2170
2017,E01025247,1736
2017,E01025248,1330
2017,E01025249,958
2017,E01025250,1676
2017,E01025304,1833
2017,E01025305,1610
2017,E01025289,1585
2017,E01025290,1559
2017,E01025291,1243
2017,E01025306,1918
2017,E01033223,2025
2017,E01033224,1109
2017,E01033226,1188
2017,E01025315,1702
2017,E01025320,1304
2017,E01025331,1356
2017,E01025348,1599
2017,E01025349,1441
2017,E01025334,1529
2017,E01025344,1333
2017,E01025345,1544
2017,E01025346,1534
2017,E01025347,1692
2017,E01025329,2111
2017,E01025330,1426
2017,E01025335,1326
2017,E01025338,1602
2017,E01025339,1877
2017,E01025322,1448
2017,E01025326,1401
2017,E01025327,1409
2017,E01025342,1583
2017,E01025321,1275
2017,E01025340,1400
2017,E01025341,1208
2017,E01025343,1528
2017,E01025354,1743
2017,E01025316,1626
2017,E01025317,1156
2017,E01025325,1639
2017,E01025328,1307
2017,E01025318,1207
2017,E01025319,2084
2017,E01025333,1456
2017,E01025350,1416
2017,E01025351,2703
2017,E01025323,1157
2017,E01025324,1351
2017,E01025332,1018
2017,E01025336,1074
2017,E01025337,1475
2017,E01025352,1423
2017,E01025353,1041
2017,E01025355,2396
2017,E01025361,2062
2017,E01025362,2077
2017,E01025393,1370
2017,E01025363,1397
2017,E01025364,1285
2017,E01025366,1525
2017,E01025395,1558
2017,E01025396,1402
2017,E01025397,1802
2017,E01025398,1487
2017,E01025367,1781
2017,E01025368,1618
2017,E01025369,1269
2017,E01025381,1460
2017,E01025382,1740
2017,E01025383,2746
2017,E01025356,1530
2017,E01025373,1795
2017,E01025385,1258
2017,E01025387,1574
2017,E01033281,2715
2017,E01025377,1533
2017,E01025378,1510
2017,E01025379,1461
2017,E01025380,1534
2017,E01025357,1384
2017,E01025358,2211
2017,E01025365,1498
2017,E01025384,1273
2017,E01025359,1679
2017,E01025360,2104
2017,E01025375,1647
2017,E01025376,2387
2017,E01025371,1484
2017,E01025374,1457
2017,E01025391,1495
2017,E01025392,1214
2017,E01025394,1587
2017,E01025370,1172
2017,E01025388,1523
2017,E01025389,1314
2017,E01025390,1051
2017,E01025424,1301
2017,E01025425,1332
2017,E01025426,1214
2017,E01025466,1549
2017,E01025413,1823
2017,E01025414,1534
2017,E01025456,1282
2017,E01025458,1457
2017,E01025408,1465
2017,E01025409,1266
2017,E01025410,1335
2017,E01025467,1930
2017,E01025403,2140
2017,E01025457,1396
2017,E01025463,1339
2017,E01025464,1252
2017,E01025465,1144
2017,E01025411,2198
2017,E01025448,1517
2017,E01025449,1023
2017,E01025450,926
2017,E01025412,1462
2017,E01025427,1271
2017,E01025428,1627
2017,E01025429,1493
2017,E01025404,1183
2017,E01025405,1064
2017,E01025406,1211
2017,E01025407,1987
2017,E01025399,1556
2017,E01025400,1988
2017,E01025401,1442
2017,E01025402,1740
2017,E01025442,1055
2017,E01025443,1241
2017,E01025444,1217
2017,E01025461,1935
2017,E01025462,1767
2017,E01025439,1500
2017,E01025453,1570
2017,E01025454,1310
2017,E01025455,1519
2017,E01025436,2218
2017,E01025437,1982
2017,E01025438,1341
2017,E01025440,1359
2017,E01025441,1416
2017,E01025417,1521
2017,E01025418,1477
2017,E01025419,1536
2017,E01025420,2829
2017,E01025421,2625
2017,E01025422,1485
2017,E01025431,1877
2017,E01025433,1614
2017,E01025416,1468
2017,E01025451,1874
2017,E01025452,1760
2017,E01025415,2148
2017,E01025423,1276
2017,E01025435,1459
2017,E01025446,1464
2017,E01025430,1933
2017,E01025434,1916
2017,E01032928,2846
2017,E01032929,1041
2017,E01025445,1449
2017,E01025447,1218
2017,E01025459,1679
2017,E01025460,2028
2017,E01025496,1202
2017,E01025497,1495
2017,E01025498,1316
2017,E01025530,1481
2017,E01025532,1538
2017,E01025533,1648
2017,E01025507,1788
2017,E01025508,1543
2017,E01025509,1195
2017,E01025513,1917
2017,E01025531,1132
2017,E01025474,1240
2017,E01025495,2081
2017,E01025514,2289
2017,E01025515,1685
2017,E01025483,2408
2017,E01025484,2046
2017,E01025485,1678
2017,E01025486,1545
2017,E01025487,1646
2017,E01025510,1360
2017,E01025511,1139
2017,E01025512,1330
2017,E01025538,1565
2017,E01025539,1321
2017,E01025499,1394
2017,E01025501,1101
2017,E01025502,1509
2017,E01025516,1489
2017,E01025517,1564
2017,E01025519,1264
2017,E01025488,2498
2017,E01025489,1462
2017,E01025490,2464
2017,E01025500,1760
2017,E01025518,1488
2017,E01025479,1937
2017,E01025491,2150
2017,E01025506,1912
2017,E01025468,1645
2017,E01025469,1525
2017,E01025470,1536
2017,E01025522,1136
2017,E01025471,1507
2017,E01025480,1355
2017,E01025481,1459
2017,E01025482,1482
2017,E01025520,1258
2017,E01025521,1709
2017,E01025523,1676
2017,E01025524,1508
2017,E01025525,1651
2017,E01025526,1547
2017,E01025472,1435
2017,E01025473,1403
2017,E01025475,1427
2017,E01025476,1412
2017,E01025477,1241
2017,E01025478,1133
2017,E01025492,1299
2017,E01025527,1392
2017,E01025528,1806
2017,E01025529,2011
2017,E01025493,1676
2017,E01025494,1609
2017,E01025503,1366
2017,E01025504,1189
2017,E01025505,1376
2017,E01025534,1829
2017,E01025535,1655
2017,E01025536,1453
2017,E01025537,1455
2017,E01025540,1140
2017,E01025573,1311
2017,E01025574,1509
2017,E01025581,1246
2017,E01025582,1227
2017,E01025583,1244
2017,E01025584,1369
2017,E01025605,1304
2017,E01025606,1268
2017,E01025607,1734
2017,E01025608,1669
2017,E01025590,1599
2017,E01025591,1567
2017,E01025592,1514
2017,E01025593,1719
2017,E01025563,1176
2017,E01025564,1802
2017,E01025565,1567
2017,E01025586,1557
2017,E01025587,1503
2017,E01025588,1448
2017,E01025589,1207
2017,E01025557,1600
2017,E01025575,1609
2017,E01025578,1593
2017,E01025579,1435
2017,E01025580,1271
2017,E01025547,2001
2017,E01025549,2391
2017,E01025609,2226
2017,E01025548,1529
2017,E01025553,2712
2017,E01025558,1683
2017,E01025559,1878
2017,E01025560,1320
2017,E01025554,1468
2017,E01025556,1568
2017,E01025570,1199
2017,E01025571,1360
2017,E01025572,1427
2017,E01025604,1446
2017,E01025561,1499
2017,E01025562,2169
2017,E01025585,2587
2017,E01025542,1638
2017,E01025555,1396
2017,E01025601,1333
2017,E01025602,1565
2017,E01025603,1465
2017,E01025541,2195
2017,E01025543,1819
2017,E01025544,1528
2017,E01025576,2296
2017,E01025577,1460
2017,E01025550,1617
2017,E01025552,1281
2017,E01025594,1579
2017,E01025595,1423
2017,E01025596,2082
2017,E01025597,1152
2017,E01025545,1904
2017,E01025546,1548
2017,E01025551,1234
2017,E01025567,1586
2017,E01025598,1396
2017,E01025566,2190
2017,E01025568,1889
2017,E01025569,1834
2017,E01025599,944
2017,E01025600,1561
2018,E01012607,1453
2018,E01012608,2322
2018,E01012633,1571
2018,E01012634,1426
2018,E01012635,1801
2018,E01012636,1573
2018,E01012581,1193
2018,E01012582,1633
2018,E01012583,1664
2018,E01012587,2092
2018,E01012588,2131
2018,E01012574,1429
2018,E01012577,1985
2018,E01012578,1927
2018,E01012605,2256
2018,E01012606,1616
2018,E01012579,1653
2018,E01012580,2030
2018,E01012642,1822
2018,E01012645,2009
2018,E01012585,1632
2018,E01012586,1617
2018,E01012656,1771
2018,E01012657,2104
2018,E01012658,1784
2018,E01012629,1272
2018,E01012631,1387
2018,E01012643,1650
2018,E01012644,2452
2018,E01012655,2015
2018,E01012571,1748
2018,E01012572,1542
2018,E01012573,1678
2018,E01012575,1257
2018,E01012630,2318
2018,E01012576,1911
2018,E01012637,1673
2018,E01012638,1610
2018,E01012639,1835
2018,E01012640,1811
2018,E01012641,1831
2018,E01012595,2350
2018,E01012596,1878
2018,E01012622,1606
2018,E01012623,1415
2018,E01012624,1379
